num_qubits,num_features,num_layers,seed,bases,approx_score,approx_time,actual_score,actual_time
1,5,5,7,YZ,0.24425887265135698,4.380601666984148,0.23938761308281142,94.69651304098079
1,5,5,7,XYZ,0.2533054975643702,4.538451833999716,0.24495476687543494,139.1286770000006
1,5,5,8,X,0.1315240083507307,4.850094166002236,0.13430758524704245,63.308930708037224
1,5,5,8,Y,0.17188587334725122,4.553640374972019,0.17258176757132915,65.53651883400744
1,5,5,8,Z,0.19832985386221294,4.565127290959936,0.19693806541405706,65.86335779202636
1,5,5,8,XY,0.15866388308977036,4.552030291000847,0.15866388308977036,96.55926087498665
1,5,5,8,XZ,0.22825330549756437,4.373308792011812,0.2254697286012526,97.37072720803553
1,5,5,8,YZ,0.26443980514961724,4.125906082976144,0.267223382045929,97.21931241598213
1,5,5,8,XYZ,0.2741823242867084,4.234096999978647,0.27487821851078637,136.6167707919958
1,5,5,9,X,0.17188587334725122,3.3791067500133067,0.17118997912317327,64.85790541698225
1,5,5,9,Y,0.21016005567153792,3.345051791984588,0.20946416144746,65.44422412500717
1,5,5,9,Z,0.2428670842032011,3.7062489590025507,0.23869171885873347,65.84699133300455
1,5,5,9,XY,0.23938761308281142,4.106331125018187,0.24008350730688935,96.65589720802382
1,5,5,9,XZ,0.2894919972164231,4.422741667018272,0.2839248434237996,97.99652995902579
1,5,5,9,YZ,0.3242867084203201,4.19194237497868,0.32289491997216424,96.55671041697497
1,5,5,9,XYZ,0.3395963813500348,3.6121454169624485,0.337508698677801,135.65785883297212
2,5,3,0,X,0.10160055671537926,3.121431208041031,0.10160055671537926,97.45273387501948
2,5,3,0,Y,0.26374391092553934,3.672491999983322,0.26374391092553934,97.95174400001997
2,5,3,0,Z,0.22825330549756437,3.443291041010525,0.22616562282533054,97.91955712495837
2,5,3,0,XY,0.26374391092553934,3.470086041954346,0.26374391092553934,188.40235762501834
2,5,3,0,XZ,0.22825330549756437,3.3498542090528645,0.22616562282533054,190.97233758302173
2,5,3,0,YZ,0.3535142658315936,3.414438290987164,0.3535142658315936,190.32606466603465
2,5,3,0,XYZ,0.3535142658315936,3.280561250052415,0.3535142658315936,328.4999220830505
2,5,3,1,X,0.30410577592205984,1.773255500011146,0.3068893528183716,96.04911199997878
2,5,3,1,Y,0.29018789144050106,1.7942272080108523,0.2915796798886569,97.38055820803856
2,5,3,1,Z,0.2359081419624217,1.8386720839771442,0.23382045929018788,97.15549379197182
2,5,3,1,XY,0.4244954766875435,1.9438320000190288,0.4231036882393876,192.8206556669902
2,5,3,1,XZ,0.4022268615170494,1.7889999590115622,0.4001391788448156,191.35172545799287
2,5,3,1,YZ,0.3729993041057759,1.703734999988228,0.3709116214335421,193.202247084002
2,5,3,1,XYZ,0.4892136395267919,1.946726334048435,0.4871259568545581,327.88639966596384
2,5,3,2,X,0.10160055671537926,2.4834384999703616,0.10160055671537926,101.22889729205053
2,5,3,2,Y,0.5748086290883786,2.4360514999716543,0.5511482254697286,100.45798162498977
2,5,3,2,Z,0.48295059151009045,2.605883250012994,0.46555323590814196,101.18049604201224
2,5,3,2,XY,0.5748086290883786,2.4617831670329906,0.5511482254697286,198.74387275002664
2,5,3,2,XZ,0.48295059151009045,3.5461585000157356,0.46555323590814196,197.48528020898812
2,5,3,2,YZ,0.7404314544189283,2.6227185419993475,0.7251217814892137,197.41003008297412
2,5,3,2,XYZ,0.7404314544189283,2.5951861669891514,0.7251217814892137,330.31868791702436
2,5,3,3,X,0.5010438413361169,2.702634792018216,0.49826026443980515,102.59252295899205
2,5,3,3,Y,0.6868475991649269,2.685158333973959,0.7021572720946416,101.72436883300543
2,5,3,3,Z,0.5915100904662491,2.7648882920038886,0.5706332637439109,102.95236445800401
2,5,3,3,XY,0.8225469728601252,2.5829965829616413,0.7835768963117606,195.5684531669831
2,5,3,3,XZ,0.7974947807933194,2.443378959025722,0.7863604732080723,196.14461408299394
2,5,3,3,YZ,0.8315935977731385,2.455646665999666,0.8183716075156576,193.34721012500813
2,5,3,3,XYZ,0.8886569241475296,2.682086790970061,0.8747390396659708,327.70655808300944
2,5,3,4,X,0.24704244954766874,1.8427597499685362,0.24843423799582465,99.68223924998892
2,5,3,4,Y,0.2630480167014614,2.125003083026968,0.2665274878218511,99.5519212919753
2,5,3,4,Z,0.2616562282533055,1.8338845419930294,0.26235212247738343,99.32954041700577
2,5,3,4,XY,0.36464857341684065,1.867948874947615,0.36464857341684065,193.6031537920353
2,5,3,4,XZ,0.3312456506610995,1.876894833985716,0.3326374391092554,193.47901645902311
2,5,3,4,YZ,0.33402922755741127,1.8359156670048833,0.3347251217814892,193.67286470899126
2,5,3,4,XYZ,0.3987473903966597,1.7387151250150055,0.3987473903966597,327.660890707979
2,5,3,5,X,0.5483646485734168,2.6818096669740044,0.5295755045233125,100.41634729097132
2,5,3,5,Y,0.39735560194850383,2.459358957945369,0.3938761308281141,100.37878516700584
2,5,3,5,Z,0.6304801670146137,2.6590553339920007,0.5998608211551845,100.69380975002423
2,5,3,5,XY,0.6443980514961726,2.450157582992688,0.6311760612386917,195.02942620799877
2,5,3,5,XZ,0.7334725121781489,2.594763333967421,0.6965901183020181,194.70710254099686
2,5,3,5,YZ,0.6652748782185108,2.5222214169916697,0.6102992345163535,196.30574287497438
2,5,3,5,XYZ,0.7724425887265136,2.769984124985058,0.7348643006263048,323.30528495798353
2,5,3,6,X,0.26931106471816285,3.4502988340100273,0.2700069589422408,100.83017641602783
2,5,3,6,Y,0.27348643006263046,3.4514587079756893,0.2741823242867084,100.78898745798506
2,5,3,6,Z,0.6304801670146137,3.5741965420311317,0.5998608211551845,100.35895650001476
2,5,3,6,XY,0.37647877522616563,3.3660307920072228,0.37647877522616563,195.63653166597942
2,5,3,6,XZ,0.5901183020180932,3.2725831660209224,0.5337508698677801,191.9615442500217
2,5,3,6,YZ,0.6207376478775226,3.2700877499883063,0.5629784272790536,191.8739010829595
2,5,3,6,XYZ,0.6179540709812108,3.5505573750124313,0.5734168406402227,321.02380854199873
2,5,3,7,X,0.10160055671537926,2.7920192920137197,0.10160055671537926,100.10359708295437
2,5,3,7,Y,0.4732080723729993,2.5788115409668535,0.4523312456506611,100.9243519580341
2,5,3,7,Z,0.5212247738343772,2.527483541984111,0.5045233124565066,99.91558987501776
2,5,3,7,XY,0.4732080723729993,2.4628296670271084,0.4523312456506611,186.9096118339803
2,5,3,7,XZ,0.5212247738343772,2.4967005000216886,0.5045233124565066,185.9859716250212
2,5,3,7,YZ,0.7292971468336813,2.669428625027649,0.7098121085594989,185.55808358400827
2,5,3,7,XYZ,0.7292971468336813,2.7422547499882057,0.7098121085594989,312.4338724160334
2,5,3,8,X,0.10160055671537926,3.026641374977771,0.10160055671537926,95.30397274997085
2,5,3,8,Y,0.290883785664579,3.110059834027197,0.28531663187195544,95.6099190840032
2,5,3,8,Z,0.17745302713987474,2.9249926249613054,0.17606123869171886,95.32788966601947
2,5,3,8,XY,0.290883785664579,3.2320703340228647,0.28531663187195544,184.46561904199189
2,5,3,8,XZ,0.17745302713987474,3.1294854159932584,0.17606123869171886,185.5756857499946
2,5,3,8,YZ,0.3326374391092554,2.976712415984366,0.32637439109255395,185.49669637496118
2,5,3,8,XYZ,0.3326374391092554,2.857746583991684,0.32637439109255395,313.72731883398956
2,5,3,9,X,0.2254697286012526,2.46832349995384,0.2254697286012526,94.9493445410044
2,5,3,9,Y,0.29366736256089077,2.5112362499930896,0.2950591510090466,95.7682359169703
2,5,3,9,Z,0.32637439109255395,2.332902375026606,0.32637439109255395,94.38616749999346
2,5,3,9,XY,0.41684064022268613,2.3892348330118693,0.42171189979123175,185.03659250005148
2,5,3,9,XZ,0.4244954766875435,2.4162235420080833,0.4244954766875435,186.4220150000183
2,5,3,9,YZ,0.43562978427279053,2.381636707985308,0.4363256784968685,186.67881954205222
2,5,3,9,XYZ,0.5281837160751566,2.363053500012029,0.5281837160751566,312.34394774999237
3,5,2,0,X,0.3618649965205289,2.7179591670283116,0.36325678496868474,138.16778025001986
3,5,2,0,Y,0.2254697286012526,2.4012965409783646,0.22407794015309673,136.26986895903246
3,5,2,0,Z,0.2588726513569937,2.6872716250363737,0.2609603340292276,136.87908033304848
3,5,2,0,XY,0.4474599860821155,2.5216761660412885,0.4439805149617258,316.1287060829927
3,5,2,0,XZ,0.453027139874739,2.4801451669773087,0.453027139874739,318.29498029104434
3,5,2,0,YZ,0.32846207376478775,2.3268730840063654,0.3291579679888657,314.3228443749831
3,5,2,0,XYZ,0.5198329853862212,2.3980024170014076,0.5219206680584552,586.721258540987
3,5,2,1,X,0.6130828114126653,1.605714583012741,0.6026443980514962,138.02980054198997
3,5,2,1,Y,0.8670842032011135,1.5812073340057395,0.8566457898399443,137.13096574996598
3,5,2,1,Z,0.5581071677105081,1.8006864589988254,0.5281837160751566,136.9296744579915
3,5,2,1,XY,0.8942240779401531,1.6181429999996908,0.8789144050104384,317.5673542920267
3,5,2,1,XZ,0.8475991649269311,1.6575074580032378,0.802366040361865,319.57780016597826
3,5,2,1,YZ,0.9366736256089074,1.7908268330502324,0.9164926931106472,318.32415029098047
3,5,2,1,XYZ,0.9631176061238692,1.6243539169663563,0.9554627696590118,588.0991712080431
3,5,2,2,X,0.348643006263048,1.4898532910156064,0.3465553235908142,136.10742208297597
3,5,2,2,Y,0.7856645789839944,1.6579801249899901,0.7647877522616562,137.61174258298706
3,5,2,2,Z,0.2825330549756437,1.5833253749879077,0.2825330549756437,137.13888174999738
3,5,2,2,XY,0.8406402226861517,1.5476523750112392,0.81419624217119,320.4462095000199
3,5,2,2,XZ,0.4398051496172582,1.6186905829817988,0.4405010438413361,319.90374120802153
3,5,2,2,YZ,0.8190675017397355,1.8241348339943215,0.8002783576896312,317.2900209579966
3,5,2,2,XYZ,0.8622129436325678,1.6636900840094313,0.8462073764787752,587.6776518329862
3,5,2,3,X,0.8670842032011135,1.640118542010896,0.8566457898399443,140.63051237497712
3,5,2,3,Y,0.6130828114126653,1.6290188330458477,0.6026443980514962,140.15974883298622
3,5,2,3,Z,0.5581071677105081,1.670899917022325,0.5281837160751566,139.08647312497487
3,5,2,3,XY,0.8942240779401531,2.0057101249694824,0.8789144050104384,319.1455699590151
