num_qubits,num_features,num_layers,seed,bases,score
2,5,3,358,YZ,0.34520421989934186
2,5,3,358,XYZ,0.34520421989934186
2,5,3,359,X,0.29643583042973287
2,5,3,359,Y,0.2964382500967867
2,5,3,359,Z,0.25816879597367404
2,5,3,359,XY,0.44536875725900116
2,5,3,359,XZ,0.4349012775842044
2,5,3,359,YZ,0.44327090592334495
2,5,3,359,XYZ,0.5392978126209833
2,5,3,360,X,0.10090495547812621
2,5,3,360,Y,0.2533028455284553
2,5,3,360,Z,0.2303329461866047
2,5,3,360,XY,0.2533028455284553
2,5,3,360,XZ,0.2303329461866047
2,5,3,360,YZ,0.3458817266744096
2,5,3,360,XYZ,0.3458817266744096
2,5,3,361,X,0.6074937088656601
2,5,3,361,Y,0.5734272164150213
2,5,3,361,Z,0.5727351916376306
2,5,3,361,XY,0.761292586140147
2,5,3,361,XZ,0.775921893147503
2,5,3,361,YZ,0.7418215253581107
2,5,3,361,XYZ,0.8441226287262873
2,5,3,362,X,0.10090495547812621
2,5,3,362,Y,0.26933797909407664
2,5,3,362,Z,0.1711866047231901
2,5,3,362,XY,0.26933797909407664
2,5,3,362,XZ,0.1711866047231901
2,5,3,362,YZ,0.30482965543941154
2,5,3,362,XYZ,0.30482965543941154
2,5,3,363,X,0.6207631629887727
2,5,3,363,Y,0.25608788230739454
2,5,3,363,Z,0.28044909020518777
2,5,3,363,XY,0.6736207897793263
2,5,3,363,XZ,0.7223480449090205
2,5,3,363,YZ,0.3938734030197445
2,5,3,363,XYZ,0.7501838946960898
2,5,3,364,X,0.2240853658536585
2,5,3,364,Y,0.3131339527680991
2,5,3,364,Z,0.25816879597367404
2,5,3,364,XY,0.3486474061169183
2,5,3,364,XZ,0.35910036778939214
2,5,3,364,YZ,0.42103416569879987
2,5,3,364,XYZ,0.45304394115369717
2,5,3,365,X,0.30548054587688733
2,5,3,365,Y,0.31802651955090977
2,5,3,365,Z,0.2213511420828494
2,5,3,365,XY,0.4634630274874178
2,5,3,365,XZ,0.38761130468447547
2,5,3,365,YZ,0.3771946380178088
2,5,3,365,XYZ,0.5080163569492837
2,5,3,366,X,0.38273083623693377
2,5,3,366,Y,0.24146583430120017
2,5,3,366,Z,0.34586720867208676
2,5,3,366,XY,0.41755226480836233
2,5,3,366,XZ,0.5608860820751065
2,5,3,366,YZ,0.43702332559039875
2,5,3,366,XYZ,0.5567000580720094
2,5,3,367,X,0.30548054587688733
2,5,3,367,Y,0.31802651955090977
2,5,3,367,Z,0.2213511420828494
2,5,3,367,XY,0.4634630274874178
2,5,3,367,XZ,0.38761130468447547
2,5,3,367,YZ,0.3771946380178088
2,5,3,367,XYZ,0.5080163569492837
2,5,3,368,X,0.10090495547812621
2,5,3,368,Y,0.559504452187379
2,5,3,368,Z,0.5254113433991483
2,5,3,368,XY,0.559504452187379
2,5,3,368,XZ,0.5254113433991483
2,5,3,368,YZ,0.7000798490127759
2,5,3,368,XYZ,0.7000798490127759
2,5,3,369,X,0.10090495547812621
2,5,3,369,Y,0.10090495547812621
2,5,3,369,Z,0.10090495547812621
2,5,3,369,XY,0.10090495547812621
2,5,3,369,XZ,0.10090495547812621
2,5,3,369,YZ,0.10090495547812621
2,5,3,369,XYZ,0.10090495547812621
2,5,3,370,X,0.2588632404181185
2,5,3,370,Y,0.2442678087495161
2,5,3,370,Z,0.5462495160665893
2,5,3,370,XY,0.3576921215640728
2,5,3,370,XZ,0.5824356368563686
2,5,3,370,YZ,0.6130879790940768
2,5,3,370,XYZ,0.6631775067750677
2,5,3,371,X,0.3291594076655052
2,5,3,371,Y,0.23729916763453346
2,5,3,371,Z,0.34517760356174987
2,5,3,371,XY,0.41823703058459155
2,5,3,371,XZ,0.5573993418505614
2,5,3,371,YZ,0.45025164537359663
2,5,3,371,XYZ,0.6081929926442122
2,5,3,372,X,0.21503097173828883
2,5,3,372,Y,0.3013162988772745
2,5,3,372,Z,0.3284843205574913
2,5,3,372,XY,0.4133589818041038
2,5,3,372,XZ,0.4217310298102981
2,5,3,372,YZ,0.43426248548199764
2,5,3,372,XYZ,0.5191686024003097
2,5,3,373,X,0.30548054587688733
2,5,3,373,Y,0.2518994386372435
2,5,3,373,Z,0.18229045683313977
2,5,3,373,XY,0.39595673635307777
2,5,3,373,XZ,0.3444154084397987
2,5,3,373,YZ,0.2908415602013163
2,5,3,373,XYZ,0.43213801780874955
2,5,3,374,X,0.23452138985675575
2,5,3,374,Y,0.17883759194734808
2,5,3,374,Z,0.17533875338753388
2,5,3,374,XY,0.2839019550909795
2,5,3,374,XZ,0.2783560782036392
2,5,3,374,YZ,0.22477255129694154
2,5,3,374,XYZ,0.3340301974448316
2,5,3,375,X,0.37371999612853274
2,5,3,375,Y,0.10090495547812621
2,5,3,375,Z,0.4418602400309718
2,5,3,375,XY,0.37371999612853274
2,5,3,375,XZ,0.5845407471931863
2,5,3,375,YZ,0.4418602400309718
2,5,3,375,XYZ,0.5845407471931863
2,5,3,376,X,0.10090495547812621
2,5,3,376,Y,0.47251258226867987
2,5,3,376,Z,0.5100827526132404
2,5,3,376,XY,0.47251258226867987
2,5,3,376,XZ,0.5100827526132404
2,5,3,376,YZ,0.7244120209059234
2,5,3,376,XYZ,0.7244120209059234
2,5,3,377,X,0.28184523809523804
2,5,3,377,Y,0.2059741579558653
2,5,3,377,Z,0.4801756678281069
2,5,3,377,XY,0.33891550522648084
2,5,3,377,XZ,0.5838390437475803
2,5,3,377,YZ,0.5163327526132404
2,5,3,377,XYZ,0.6165626209833527
2,5,3,378,X,0.2769720286488579
2,5,3,378,Y,0.6207631629887727
2,5,3,378,Z,0.24427506775067753
2,5,3,378,XY,0.7042489353464964
2,5,3,378,XZ,0.34239498644986444
2,5,3,378,YZ,0.6325904955478127
2,5,3,378,XYZ,0.7209615756871853
2,5,3,379,X,0.6457680023228803
2,5,3,379,Y,0.10090495547812621
2,5,3,379,Z,0.42307878435927215
2,5,3,379,XY,0.6457680023228803
2,5,3,379,XZ,0.7216197251258227
2,5,3,379,YZ,0.42307878435927215
2,5,3,379,XYZ,0.7216197251258227
2,5,3,380,X,0.23800813008130078
2,5,3,380,Y,0.28048296554394114
2,5,3,380,Z,0.2373015873015873
2,5,3,380,XY,0.37025261324041814
2,5,3,380,XZ,0.28950106465350367
2,5,3,380,YZ,0.38694105691056907
2,5,3,380,XYZ,0.42312959736740224
2,5,3,381,X,0.5852400309717383
2,5,3,381,Y,0.30479819976771194
2,5,3,381,Z,0.2317339334107627
2,5,3,381,XY,0.6611038521099497
2,5,3,381,XZ,0.624208768873403
2,5,3,381,YZ,0.3709204413472706
2,5,3,381,XYZ,0.6736401471157569
2,5,3,382,X,0.10090495547812621
2,5,3,382,Y,0.5636904761904762
2,5,3,382,Z,0.47528794037940375
2,5,3,382,XY,0.5636904761904762
2,5,3,382,XZ,0.47528794037940375
2,5,3,382,YZ,0.73415602013163
2,5,3,382,XYZ,0.73415602013163
2,5,3,383,X,0.2895059039876113
2,5,3,383,Y,0.23729432830042585
2,5,3,383,Z,0.20878097173828883
2,5,3,383,XY,0.36185636856368564
2,5,3,383,XZ,0.35490708478513355
2,5,3,383,YZ,0.2776471157568718
2,5,3,383,XYZ,0.41127806813782425
2,5,3,384,X,0.3681305652342238
2,5,3,384,Y,0.4272841656987998
2,5,3,384,Z,0.6131000774293458
2,5,3,384,XY,0.5734151180797522
2,5,3,384,XZ,0.6673465931087883
2,5,3,384,YZ,0.6868442702284165
2,5,3,384,XYZ,0.7578227835849786
2,5,3,385,X,0.6207631629887727
2,5,3,385,Y,0.25956252419667053
2,5,3,385,Z,0.29576316298877275
2,5,3,385,XY,0.693815331010453
2,5,3,385,XZ,0.6757331591173055
2,5,3,385,YZ,0.37646389856755713
2,5,3,385,XYZ,0.7174627371273713
2,5,3,386,X,0.26933797909407664
2,5,3,386,Y,0.10090495547812621
2,5,3,386,Z,0.1711866047231901
2,5,3,386,XY,0.26933797909407664
2,5,3,386,XZ,0.30482965543941154
2,5,3,386,YZ,0.1711866047231901
2,5,3,386,XYZ,0.30482965543941154
2,5,3,387,X,0.10090495547812621
2,5,3,387,Y,0.2059959349593496
2,5,3,387,Z,0.16840398761130468
2,5,3,387,XY,0.2059959349593496
2,5,3,387,XZ,0.16840398761130468
2,5,3,387,YZ,0.21572299651567944
2,5,3,387,XYZ,0.21572299651567944
2,5,3,388,X,0.6207631629887727
2,5,3,388,Y,0.25956252419667053
2,5,3,388,Z,0.29576316298877275
2,5,3,388,XY,0.693815331010453
2,5,3,388,XZ,0.6757331591173055
2,5,3,388,YZ,0.37646389856755713
2,5,3,388,XYZ,0.7174627371273713
2,5,3,389,X,0.10090495547812621
2,5,3,389,Y,0.26724012775842043
2,5,3,389,Z,0.233817266744096
2,5,3,389,XY,0.26724012775842043
2,5,3,389,XZ,0.233817266744096
2,5,3,389,YZ,0.34520421989934186
2,5,3,389,XYZ,0.34520421989934186
2,5,3,390,X,0.25192363530778167
2,5,3,390,Y,0.22408778552071232
2,5,3,390,Z,0.25398519163763067
2,5,3,390,XY,0.3667416763453349
2,5,3,390,XZ,0.3486546651180798
2,5,3,390,YZ,0.3472560975609756
2,5,3,390,XYZ,0.4384267324816105
2,5,3,391,X,0.41194589624467665
2,5,3,391,Y,0.6207631629887727
2,5,3,391,Z,0.4710922377080914
2,5,3,391,XY,0.7884315718157182
2,5,3,391,XZ,0.6909988385598141
2,5,3,391,YZ,0.8378532713898567
2,5,3,391,XYZ,0.8726238869531553
2,5,3,392,X,0.2533028455284553
2,5,3,392,Y,0.10090495547812621
2,5,3,392,Z,0.2303329461866047
2,5,3,392,XY,0.2533028455284553
2,5,3,392,XZ,0.3458817266744096
2,5,3,392,YZ,0.2303329461866047
2,5,3,392,XYZ,0.3458817266744096
2,5,3,393,X,0.30551442121564076
2,5,3,393,Y,0.28463753387533874
2,5,3,393,Z,0.22964576074332171
2,5,3,393,XY,0.41544473480449085
2,5,3,393,XZ,0.39110046457607434
2,5,3,393,YZ,0.36815476190476193
2,5,3,393,XYZ,0.47112853271389865
2,5,3,394,X,0.35703397212543553
2,5,3,394,Y,0.5553353658536585
2,5,3,394,Z,0.44537601626016254
2,5,3,394,XY,0.7529447348044909
2,5,3,394,XZ,0.6318742740998838
2,5,3,394,YZ,0.7320847851335657
2,5,3,394,XYZ,0.8113990514905149
2,5,3,395,X,0.2032084785133566
2,5,3,395,Y,0.22268437862950058
2,5,3,395,Z,0.25538859852884244
2,5,3,395,XY,0.2915747193186217
2,5,3,395,XZ,0.3584010840108401
2,5,3,395,YZ,0.3208042973286876
2,5,3,395,XYZ,0.41404132791327913
2,5,3,396,X,0.6165843979868371
2,5,3,396,Y,0.5177434185056137
2,5,3,396,Z,0.4530391018195896
2,5,3,396,XY,0.7933072009291522
2,5,3,396,XZ,0.6938201703445606
2,5,3,396,YZ,0.7661657955865272
2,5,3,396,XYZ,0.8949041811846691
2,5,3,397,X,0.5671578590785908
2,5,3,397,Y,0.5365321331784745
2,5,3,397,Z,0.5434620596205961
2,5,3,397,XY,0.7731344367015098
2,5,3,397,XZ,0.8273833720480062
2,5,3,397,YZ,0.7320823654665118
2,5,3,397,XYZ,0.9130081300813009
2,5,3,398,X,0.26236933797909406
2,5,3,398,Y,0.10090495547812621
2,5,3,398,Z,0.1893292682926829
2,5,3,398,XY,0.26236933797909406
2,5,3,398,XZ,0.3131557297715834
2,5,3,398,YZ,0.1893292682926829
2,5,3,398,XYZ,0.3131557297715834
2,5,3,399,X,0.3820630081300813
2,5,3,399,Y,0.3966560201316299
2,5,3,399,Z,0.26586575687185443
2,5,3,399,XY,0.6409141502129307
2,5,3,399,XZ,0.5010622338366241
2,5,3,399,YZ,0.502451122725513
2,5,3,399,XYZ,0.6771075300038716
2,5,3,400,X,0.10090495547812621
2,5,3,400,Y,0.4530245838172668
2,5,3,400,Z,0.5337616144018583
2,5,3,400,XY,0.4530245838172668
2,5,3,400,XZ,0.5337616144018583
2,5,3,400,YZ,0.6923901471157569
2,5,3,400,XYZ,0.6923901471157569
2,5,3,401,X,0.2533028455284553
2,5,3,401,Y,0.10090495547812621
2,5,3,401,Z,0.2303329461866047
2,5,3,401,XY,0.2533028455284553
2,5,3,401,XZ,0.3458817266744096
2,5,3,401,YZ,0.2303329461866047
2,5,3,401,XYZ,0.3458817266744096
2,5,3,402,X,0.3973601432442896
2,5,3,402,Y,0.4474472512582269
2,5,3,402,Z,0.5852472899728997
2,5,3,402,XY,0.6116990902051878
2,5,3,402,XZ,0.6882113821138212
2,5,3,402,YZ,0.7668868563685638
2,5,3,402,XYZ,0.7946985094850949
2,5,3,403,X,0.49685443283004266
2,5,3,403,Y,0.4369894502516454
2,5,3,403,Z,0.4843253968253968
2,5,3,403,XY,0.7543239450251645
2,5,3,403,XZ,0.6597028648857918
2,5,3,403,YZ,0.7633855981416957
2,5,3,403,XYZ,0.8253218157181571
2,5,3,404,X,0.4328397212543553
2,5,3,404,Y,0.4822323848238483
2,5,3,404,Z,0.49615756871854433
2,5,3,404,XY,0.6715156794425086
2,5,3,404,XZ,0.7014687379016648
2,5,3,404,YZ,0.707701800232288
2,5,3,404,XYZ,0.7919134727061555
2,5,3,405,X,0.46905245838172666
2,5,3,405,Y,0.45790263259775454
2,5,3,405,Z,0.5372386759581882
2,5,3,405,XY,0.7369604142469997
2,5,3,405,XZ,0.6965882694541231
2,5,3,405,YZ,0.7327719705768485
2,5,3,405,XYZ,0.8448170731707316
2,5,3,406,X,0.39039392179636084
2,5,3,406,Y,0.10090495547812621
2,5,3,406,Z,0.37090592334494776
2,5,3,406,XY,0.39039392179636084
2,5,3,406,XZ,0.5462495160665892
2,5,3,406,YZ,0.37090592334494776
2,5,3,406,XYZ,0.5462495160665892
2,5,3,407,X,0.2226771196283391
2,5,3,407,Y,0.25053958575300034
2,5,3,407,Z,0.21711672473867596
2,5,3,407,XY,0.35352545489740617
2,5,3,407,XZ,0.3291473093302361
2,5,3,407,YZ,0.3180482965543941
2,5,3,407,XYZ,0.40152922957801007
2,5,3,408,X,0.45719850948509483
2,5,3,408,Y,0.10090495547812621
2,5,3,408,Z,0.4342818428184282
2,5,3,408,XY,0.45719850948509483
2,5,3,408,XZ,0.6569202477739063
2,5,3,408,YZ,0.4342818428184282
2,5,3,408,XYZ,0.6569202477739063
2,5,3,409,X,0.23313734030197444
2,5,3,409,Y,0.23242111885404565
2,5,3,409,Z,0.21920489740611693
2,5,3,409,XY,0.31939121176926055
2,5,3,409,XZ,0.2874322493224932
2,5,3,409,YZ,0.3556063685636856
2,5,3,409,XYZ,0.393166860240031
2,5,3,410,X,0.46905245838172666
2,5,3,410,Y,0.24353706929926444
2,5,3,410,Z,0.22338366240805266
2,5,3,410,XY,0.5873524003097174
2,5,3,410,XZ,0.5205526519550909
2,5,3,410,YZ,0.34446622144792877
2,5,3,410,XYZ,0.6256145954316686
2,5,3,411,X,0.29643583042973287
2,5,3,411,Y,0.2964382500967867
2,5,3,411,Z,0.25816879597367404
2,5,3,411,XY,0.44536875725900116
2,5,3,411,XZ,0.4349012775842044
2,5,3,411,YZ,0.44327090592334495
2,5,3,411,XYZ,0.5392978126209833
2,5,3,412,X,0.10090495547812621
2,5,3,412,Y,0.4794812233836624
2,5,3,412,Z,0.4140268099109563
2,5,3,412,XY,0.4794812233836624
2,5,3,412,XZ,0.4140268099109563
2,5,3,412,YZ,0.6492644212156407
2,5,3,412,XYZ,0.6492644212156407
2,5,3,413,X,0.559504452187379
2,5,3,413,Y,0.10090495547812621
2,5,3,413,Z,0.5254113433991483
2,5,3,413,XY,0.559504452187379
2,5,3,413,XZ,0.7000798490127759
2,5,3,413,YZ,0.5254113433991483
2,5,3,413,XYZ,0.7000798490127759
2,5,3,414,X,0.17883759194734808
2,5,3,414,Y,0.1844149245063879
2,5,3,414,Z,0.2526277584204414
2,5,3,414,XY,0.25399003097173833
2,5,3,414,XZ,0.28949622531939606
2,5,3,414,YZ,0.31805797522260937
2,5,3,414,XYZ,0.3702501935733643
2,5,3,415,X,0.10090495547812621
2,5,3,415,Y,0.10090495547812621
2,5,3,415,Z,0.10090495547812621
2,5,3,415,XY,0.10090495547812621
2,5,3,415,XZ,0.10090495547812621
2,5,3,415,YZ,0.10090495547812621
2,5,3,415,XYZ,0.10090495547812621
2,5,3,416,X,0.32914730933023617
2,5,3,416,Y,0.24284988385598144
2,5,3,416,Z,0.19970238095238096
2,5,3,416,XY,0.4286657955865273
2,5,3,416,XZ,0.4203106852497097
2,5,3,416,YZ,0.2929515098722416
2,5,3,416,XYZ,0.47529277971351147
2,5,3,417,X,0.4954655439411537
2,5,3,417,Y,0.4829655439411537
2,5,3,417,Z,0.33471738288811465
2,5,3,417,XY,0.6833454316686025
2,5,3,417,XZ,0.6415892373209446
2,5,3,417,YZ,0.5963704994192799
2,5,3,417,XYZ,0.761982191250484
2,5,3,418,X,0.24353706929926444
2,5,3,418,Y,0.46905245838172666
2,5,3,418,Z,0.22338366240805266
2,5,3,418,XY,0.5873524003097174
2,5,3,418,XZ,0.34446622144792877
2,5,3,418,YZ,0.5205526519550909
2,5,3,418,XYZ,0.6256145954316686
2,5,3,419,X,0.4961769260549748
2,5,3,419,Y,0.6207631629887727
2,5,3,419,Z,0.5734151180797522
2,5,3,419,XY,0.834349593495935
2,5,3,419,XZ,0.7007428377855207
2,5,3,419,YZ,0.7975029036004646
2,5,3,419,XYZ,0.8872314169570267
2,5,3,420,X,0.46905245838172666
2,5,3,420,Y,0.45790263259775454
2,5,3,420,Z,0.5372386759581882
2,5,3,420,XY,0.7369604142469997
2,5,3,420,XZ,0.6965882694541231
2,5,3,420,YZ,0.7327719705768485
2,5,3,420,XYZ,0.8448170731707316
2,5,3,421,X,0.2560999806426636
2,5,3,421,Y,0.215028552071235
2,5,3,421,Z,0.6012582268679829
2,5,3,421,XY,0.3695218737901665
2,5,3,421,XZ,0.6318283004258614
2,5,3,421,YZ,0.6694686411149826
2,5,3,421,XYZ,0.7223383662408053
2,5,3,422,X,0.6986957994579945
2,5,3,422,Y,0.29017615176151756
2,5,3,422,Z,0.2512219318621758
2,5,3,422,XY,0.7390389082462253
2,5,3,422,XZ,0.7306886372435153
2,5,3,422,YZ,0.44606562137049943
2,5,3,422,XYZ,0.7682612272551297
2,5,3,423,X,0.46905245838172666
2,5,3,423,Y,0.45790263259775454
2,5,3,423,Z,0.5372386759581882
2,5,3,423,XY,0.7369604142469997
2,5,3,423,XZ,0.6965882694541231
2,5,3,423,YZ,0.7327719705768485
2,5,3,423,XYZ,0.8448170731707316
2,5,3,424,X,0.10090495547812621
2,5,3,424,Y,0.559504452187379
2,5,3,424,Z,0.5254113433991483
2,5,3,424,XY,0.559504452187379
2,5,3,424,XZ,0.5254113433991483
2,5,3,424,YZ,0.7000798490127759
2,5,3,424,XYZ,0.7000798490127759
2,5,3,425,X,0.5177434185056137
2,5,3,425,Y,0.6165843979868371
2,5,3,425,Z,0.4530391018195896
2,5,3,425,XY,0.7933072009291522
2,5,3,425,XZ,0.7661657955865272
2,5,3,425,YZ,0.6938201703445606
2,5,3,425,XYZ,0.8949041811846691
2,5,3,426,X,0.2888042005420054
2,5,3,426,Y,0.17883759194734808
2,5,3,426,Z,0.23868079752226096
2,5,3,426,XY,0.30483449477351915
2,5,3,426,XZ,0.39317411924119244
2,5,3,426,YZ,0.3034117305458769
2,5,3,426,XYZ,0.4300643631436314
2,5,3,427,X,0.10090495547812621
2,5,3,427,Y,0.6457680023228803
2,5,3,427,Z,0.42307878435927215
2,5,3,427,XY,0.6457680023228803
2,5,3,427,XZ,0.42307878435927215
2,5,3,427,YZ,0.7216197251258227
2,5,3,427,XYZ,0.7216197251258227
2,5,3,428,X,0.21433410762679056
2,5,3,428,Y,0.2386953155245838
2,5,3,428,Z,0.21573509485094852
2,5,3,428,XY,0.2950396825396825
2,5,3,428,XZ,0.2769623499806427
2,5,3,428,YZ,0.3479698993418505
2,5,3,428,XYZ,0.35492644212156405
2,5,3,429,X,0.5671578590785908
2,5,3,429,Y,0.5365321331784745
2,5,3,429,Z,0.5434620596205961
2,5,3,429,XY,0.7731344367015098
2,5,3,429,XZ,0.8273833720480062
2,5,3,429,YZ,0.7320823654665118
2,5,3,429,XYZ,0.9130081300813009
2,5,3,430,X,0.6402560007742935
2,5,3,430,Y,0.24424845141308554
2,5,3,430,Z,0.2651495354239257
2,5,3,430,XY,0.6972827138985676
2,5,3,430,XZ,0.6346472125435539
2,5,3,430,YZ,0.3500604916763453
2,5,3,430,XYZ,0.7404471544715447
2,5,3,431,X,0.323599012775842
2,5,3,431,Y,0.29577284165698803
2,5,3,431,Z,0.25816879597367404
2,5,3,431,XY,0.43423344947735193
2,5,3,431,XZ,0.45929878048780487
2,5,3,431,YZ,0.37438056523422375
2,5,3,431,XYZ,0.5462809717382887
2,5,3,432,X,0.35143486256291134
2,5,3,432,Y,0.36535278745644606
2,5,3,432,Z,0.26586575687185443
2,5,3,432,XY,0.5142566782810685
2,5,3,432,XZ,0.47948848238482383
2,5,3,432,YZ,0.47319976771196287
2,5,3,432,XYZ,0.6047256097560976
2,5,3,433,X,0.10090495547812621
2,5,3,433,Y,0.5636904761904762
2,5,3,433,Z,0.47528794037940375
2,5,3,433,XY,0.5636904761904762
2,5,3,433,XZ,0.47528794037940375
2,5,3,433,YZ,0.73415602013163
2,5,3,433,XYZ,0.73415602013163
2,5,3,434,X,0.28672328687572585
2,5,3,434,Y,0.10090495547812621
2,5,3,434,Z,0.17884243128145566
2,5,3,434,XY,0.28672328687572585
2,5,3,434,XZ,0.32013404955478125
2,5,3,434,YZ,0.17884243128145566
2,5,3,434,XYZ,0.32013404955478125
2,5,3,435,X,0.44816347270615564
2,5,3,435,Y,0.24146583430120017
2,5,3,435,Z,0.3813588850174216
2,5,3,435,XY,0.4878266550522648
2,5,3,435,XZ,0.6645833333333333
2,5,3,435,YZ,0.48991482771970585
2,5,3,435,XYZ,0.6840471351142083
2,5,3,436,X,0.18998015873015872
2,5,3,436,Y,0.17675909794812233
2,5,3,436,Z,0.25398519163763067
2,5,3,436,XY,0.2386953155245838
2,5,3,436,XZ,0.29436217576461476
2,5,3,436,YZ,0.2908996322106078
2,5,3,436,XYZ,0.33056281455671704
2,5,3,437,X,0.18508517228029425
2,5,3,437,Y,0.1962228997289973
2,5,3,437,Z,0.1496055942702284
2,5,3,437,XY,0.29853126209833525
2,5,3,437,XZ,0.2741627951993805
2,5,3,437,YZ,0.24914101819589624
2,5,3,437,XYZ,0.3333454316686024
2,5,3,438,X,0.27069783197831976
2,5,3,438,Y,0.26027632597754546
2,5,3,438,Z,0.215028552071235
2,5,3,438,XY,0.3653068137824235
2,5,3,438,XZ,0.3472270615563299
2,5,3,438,YZ,0.3430579752226094
2,5,3,438,XYZ,0.4258614014711576
2,5,3,439,X,0.10090495547812621
2,5,3,439,Y,0.2533028455284553
2,5,3,439,Z,0.2303329461866047
2,5,3,439,XY,0.2533028455284553
2,5,3,439,XZ,0.2303329461866047
2,5,3,439,YZ,0.3458817266744096
2,5,3,439,XYZ,0.3458817266744096
2,5,3,440,X,0.10090495547812621
2,5,3,440,Y,0.3138404955478126
2,5,3,440,Z,0.228281068524971
2,5,3,440,XY,0.3138404955478126
2,5,3,440,XZ,0.228281068524971
2,5,3,440,YZ,0.37859078590785905
2,5,3,440,XYZ,0.37859078590785905
2,5,3,441,X,0.4342116724738676
2,5,3,441,Y,0.46905245838172666
2,5,3,441,Z,0.36534310878823073
2,5,3,441,XY,0.7348649825783973
2,5,3,441,XZ,0.6061265969802555
2,5,3,441,YZ,0.5964043747580333
2,5,3,441,XYZ,0.8114280874951607
2,5,3,442,X,0.1962228997289973
2,5,3,442,Y,0.2365781068524971
2,5,3,442,Z,0.24077380952380953
2,5,3,442,XY,0.3145180023228804
2,5,3,442,XZ,0.2943403987611305
2,5,3,442,YZ,0.36046747967479675
2,5,3,442,XYZ,0.3945509097948122
2,5,3,443,X,0.2888042005420054
2,5,3,443,Y,0.17883759194734808
2,5,3,443,Z,0.23868079752226096
2,5,3,443,XY,0.30483449477351915
2,5,3,443,XZ,0.39317411924119244
2,5,3,443,YZ,0.3034117305458769
2,5,3,443,XYZ,0.4300643631436314
2,5,3,444,X,0.38693379790940763
2,5,3,444,Y,0.5114692218350755
2,5,3,444,Z,0.41404132791327913
2,5,3,444,XY,0.6610651374370887
2,5,3,444,XZ,0.6548030391018196
2,5,3,444,YZ,0.7000604916763453
2,5,3,444,XYZ,0.7974617692605497
2,5,3,445,X,0.2525987224157956
2,5,3,445,Y,0.5406963801780875
2,5,3,445,Z,0.22615902051877662
2,5,3,445,XY,0.6298054587688734
2,5,3,445,XZ,0.36671989934185056
2,5,3,445,YZ,0.6005541037553233
2,5,3,445,XYZ,0.6624806426635695
2,5,3,446,X,0.2240853658536585
2,5,3,446,Y,0.3131339527680991
2,5,3,446,Z,0.25816879597367404
2,5,3,446,XY,0.3486474061169183
2,5,3,446,XZ,0.35910036778939214
2,5,3,446,YZ,0.42103416569879987
2,5,3,446,XYZ,0.45304394115369717
2,5,3,447,X,0.5852400309717383
2,5,3,447,Y,0.45441589237320945
2,5,3,447,Z,0.3736764421215641
2,5,3,447,XY,0.7689532520325203
2,5,3,447,XZ,0.7473698219125048
2,5,3,447,YZ,0.672911827332559
2,5,3,447,XYZ,0.8517590979481223
2,5,3,448,X,0.47251258226867987
2,5,3,448,Y,0.10090495547812621
2,5,3,448,Z,0.5100827526132404
2,5,3,448,XY,0.47251258226867987
2,5,3,448,XZ,0.7244120209059234
2,5,3,448,YZ,0.5100827526132404
2,5,3,448,XYZ,0.7244120209059234
2,5,3,449,X,0.14683023615950447
2,5,3,449,Y,0.16980981416957025
2,5,3,449,Z,0.21085462640340688
2,5,3,449,XY,0.19484610917537748
2,5,3,449,XZ,0.24146825396825394
2,5,3,449,YZ,0.25539827719705765
2,5,3,449,XYZ,0.28252032520325204
2,5,3,450,X,0.3423562717770035
2,5,3,450,Y,0.21642469996128533
2,5,3,450,Z,0.25889953542392563
2,5,3,450,XY,0.4961890243902439
2,5,3,450,XZ,0.4934039876113047
2,5,3,450,YZ,0.37786004645760746
2,5,3,450,XYZ,0.558805168408827
2,5,3,451,X,0.2707147696476965
2,5,3,451,Y,0.2734852884243128
2,5,3,451,Z,0.6131000774293458
2,5,3,451,XY,0.3723165892373209
2,5,3,451,XZ,0.6019526713124275
2,5,3,451,YZ,0.56994289585753
2,5,3,451,XYZ,0.5922110917537747
2,5,3,452,X,0.38834204413472706
2,5,3,452,Y,0.4369894502516454
2,5,3,452,Z,0.45997628726287265
2,5,3,452,XY,0.6771172086720868
2,5,3,452,XZ,0.6694492837785522
2,5,3,452,YZ,0.7793916957026712
2,5,3,452,XYZ,0.8441081107239643
2,5,3,453,X,0.6757428377855208
2,5,3,453,Y,0.4008275261324042
2,5,3,453,Z,0.39876838946960896
2,5,3,453,XY,0.8239280874951607
2,5,3,453,XZ,0.7745426829268294
2,5,3,453,YZ,0.6304611885404569
2,5,3,453,XYZ,0.8587349980642663
2,5,3,454,X,0.17188104916763453
2,5,3,454,Y,0.18996564072783587
2,5,3,454,Z,0.25538859852884244
2,5,3,454,XY,0.2198848238482385
2,5,3,454,XZ,0.29364837398373983
2,5,3,454,YZ,0.29157713898567555
2,5,3,454,XYZ,0.32496128532713897
2,5,3,455,X,0.6457680023228803
2,5,3,455,Y,0.10090495547812621
2,5,3,455,Z,0.42307878435927215
2,5,3,455,XY,0.6457680023228803
2,5,3,455,XZ,0.7216197251258227
2,5,3,455,YZ,0.42307878435927215
2,5,3,455,XYZ,0.7216197251258227
2,5,3,456,X,0.3827550329074719
2,5,3,456,Y,0.23729432830042585
2,5,3,456,Z,0.33542876500193575
2,5,3,456,XY,0.43008372048006194
